surah_no,ayah_no,text
19,50,"{ووهبنا لهم}؛ أي: لإبراهيم وابنيه إسحاق ويعقوب، {من رَحۡمَتِنا}: وهذا يشمَلُ جميع ما وَهَبَ الله لهم من الرحمة من العلوم النافعة والأعمال الصالحة والذُّرِّيَّة الكثيرة المنتشرة، الذين قد كَثُر فيهم الأنبياء والصالحون، {وجَعَلۡنا لهم لسانَ صدقٍ عليًّا}: وهذا أيضاً من الرحمة التي وَهَبَها لهم؛ لأنَّ الله وعد كلَّ محسن أن ينشُرَ له ثناءً صادقاً بحسب إحسانه، وهؤلاء من أئمة المحسنين، فنشر الله الثناء الحسن الصادق غير الكاذب العالي غير الخفيِّ، فِذكْرُهم ملأ الخافقين، والثناء عليهم ومحبَّتُهم امتلأت بها القلوب وفاضت بها الألسنةُ، فصار قدوةً للمقتدين وأئمة للمهتدينَ، ولا تزال أذكارُهم في سائر العصور متجدِّدة، وذلك فضلُ الله يؤتيه مَنْ يشاءُ، والله ذو الفضل العظيم."
19,51,"أي: واذكر في هذا القرآن العظيم موسى بن عمران على وجه التَّبْجيل له والتعظيم والتعريف بمقامه الكريم وأخلاقه الكاملة. {إنَّه كان مُخۡلَصاً}: قُرئ بفتح اللام على معنى أنَّ الله تعالى اختاره، واستخلصه، واصطفاه على العالمين، وقرئ بكسرها على معنى أنَّه {مخلِصاً} لله تعالى في جميع أعماله وأقواله ونيَّاتِهِ، فوصفُهُ الإخلاص في جميع أحواله، والمعنيان متلازمان؛ فإنَّ الله أخلصه لإخلاصه، وإخلاصُه موجبٌ لاستخلاصه، وأجلُّ حالةٍ يوصَف بها العبدُ الإخلاص منه والاستخلاص من ربِّه. {وكان رسولاً نبيًّا}؛ أي: جمع الله له بين الرسالة والنبوَّة؛ فالرسالة تقتضي تبليغ كلام المرسِل وتبليغَ جميع ما جاء به من الشرع دقِّه وجِلِّه، والنبوَّة تقتضي إيحاءَ الله إليه وتخصيصه بإنزال الوَحْي إليه؛ فالنبوَّة بينه وبين ربِّه، والرسالة بينَه وبين الخَلْق."
19,52,"بل خصَّه الله من أنواع الوحي بأجلِّ أنواعه وأفضلها، وهو تكليمُه تعالى وتقريبُه مناجياً لله تعالى، وبهذا اختُصَّ من بين الأنبياء بأنَّه كليم الرحمن، ولهذا قال:{ونادَيۡناه من جانب الطُّورِ الأيمن}؛ أي: الأيمن من موسى في وقت مسيرِه، أو: الأيمن؛ أي: الأبرك من اليُمْن والبركة، ويدلُّ على هذا المعنى قوله تعالى:{أن بورِكَ مَن في النار ومَنۡ حولَها}. {وقرَّبَّناه نَجِيًّا}: والفرق بين النداء والنجاء: أنَّ النداء هو الصوتُ الرفيع، والنجاء ما دون ذلك.
وفي هذا إثبات الكلام لله تعالى وأنواعه من النِّداء والنجاء؛ كما هو مذهبُ أهل السنة والجماعة؛ خلافاً لمن أنكر ذلك من الجهميَّة والمعتزلة، ومن نحا نحوهم."
19,53,"وقوله: {ووهَبۡنا له من رحمتنا أخاه هارونَ نبيًّا}: هذا من أكبر فضائل موسى وإحسانه ونصحِهِ لأخيه هارون: أنَّه سأل ربَّه أن يُشْرِكَه في أمرِهِ وأن يجعلَه رسولاً مثله، فاستجاب الله له ذلك، ووهب له من رحمتِهِ أخاه هارونَ نبيًّا؛ فنبوَّة هارونَ تابعةٌ لنبوَّة موسى عليهما السلام، فساعده على أمرِهِ وأعانه عليه."
19,54,"أي: واذكر في القرآن الكريم هذا النبيَّ العظيم، الذي خَرَجَ منه الشعبُ العربيُّ، أفضل الشعوب وأجلُّها، الذين منهم سيِّد ولد آدم. {إنَّه كان صادقَ الوعدِ}؛ أي: لا يَعِدُ وعداً إلاَّ وَفَّى به، وهذا شاملٌ للوعد الذي يعقده مع الله أو مع العباد، ولهذا لما وعد من نفسِهِ الصبرَ على ذبح أبيه له؛ قال:{سَتَجِدني إن شاءَ الله من الصابرين}: وفَّى بذلك، ومكَّن أباه من الذبح الذي هو أكبر مصيبةٍ تصيبُ الإنسان. ثم وَصَفَه بالرسالة والنبوَّة التي هي أكبر منن الله على عبده، وجعله من الطَّبقة العليا من الخلق."
19,55,"{وكان يأمُرُ أهلَه بالصلاة والزكاة}؛ أي: كان مقيماً لأمر الله على أهله، فيأمرُهُم بالصلاة المتضمِّنة للإخلاص للمعبود، وبالزَّكاة المتضمِّنة للإحسان إلى العبيد؛ فكمَّل نفسه، وكمَّل غيره، وخصوصاً أخصَّ الناس عنده، وهم أهله؛ لأنَّهم أحقُّ بدعوته من غيرهم. {وكان عند ربِّه مَرۡضِيًّا}: وذلك بسبب امتثالِهِ لمراضي ربِّه واجتهادِهِ فيما يُرضيه؛ ارتضاه اللَّه وجَعَلَه من خواصِّ عباده وأوليائهِ المقرَّبين؛ فرضي الله عنه، ورضي هو عن ربِّه."
19,56,"أي: اذكُر في الكتاب على وجه التَّعظيم والإجلال والوصف بصفات الكمال إدريس. {إنَّه كان صدِّيقاً نبيًّا}: جَمَعَ الله له بين الصِّدِّيقيَّة الجامعة للتصديق التامِّ والعلم الكامل واليقين الثابت والعمل الصالح، وبين اصطفائِهِ لوحيه واختياره لرسالتِهِ."
19,57,"{ورَفَعۡناه مكاناً عليًّا}؛ أي: رفع الله ذكره في العالمين ومنزلته بين المقرَّبين، فكان عالي الذكر عالي المنزلة."
19,58,"لما ذَكَرَ هؤلاء الأنبياء المُكْرَمين وخواصَّ المرسلين وذَكَرَ فضائِلَهم ومراتبهم؛ قال:{أولئك الذين أنعم الله عليهم من النبيِّين}؛ أي: أنعم الله عليهم نعمةً لا تُلحق ومنَّةً لا تُسْبَق؛ من النبوَّة والرسالة، وهم الذين أمِرْنا أن ندعُو الله أن يهدِيَنا صراط الذين أنعم عليهم، وأنَّ مَن أطاع الله كان {مع الذين أنعمَ الله عليهِمۡ من النبيِّين ... } الآية، وأنَّ بعضهم {من ذُرِّيَّة آدم وممَّن حملنا مع نوح}؛ أي: من ذرِّيَّته. {ومن ذُرِّيَّة إبراهيم وإسرائيل}: فهذه خير بيوت العالم، اصطفاهم الله واختارهم واجتباهم، وكان حالهم عند تلاوة آيات الرحمن عليهم، المتضمِّنة للإخبار بالغُيوب وصفات عَلاَّم الغيوب والإخبار باليوم الآخر والوعد والوعيد؛ {خَرُّوا سُجَّداً وبُكِيًّا}؛ أي: خضعوا لآيات الله، وخشعوا لها، وأثَّرت في قلوبهم من الإيمان والرغبة والرهبة ما أوجب لهم البُكاء والإنابة والسُّجود لربِّهم، ولم يكونوا من الذين إذا سمعوا آيات الله؛ خَرُّوا عليها صُمًّا وعُمياناً.
وفي إضافة الآيات إلى اسمه الرحمن دلالةٌ على أنَّ آياته من رحمتِهِ بعبادِهِ وإحسانِهِ إليهم؛ حيث هداهم بها إلى الحقِّ، وبصَّرهم من العمى، وأنقذهم من الضَّلالة، وعلَّمهم من الجهالة."
19,59,"لما ذَكَرَ تعالى هؤلاء الأنبياء [وهم] المخلصون ، المتَّبِعون لمراضي ربِّهم، المنيبونَ إليه؛ ذكر مَنْ أتى بعدَهم وبدَّلوا ما أمِروا به، وأنَّه خَلَفَ {من بعدِهم خَلۡفٌ}: رجعوا إلى الخَلْفِ والوراء، فـ {أضاعوا الصَّلاة}: التي أمِروا بالمحافظة عليها وإقامتها، فتهاوَنوا بها وضيَّعوها، وإذا ضيَّعوا الصلاة التي هي عمادُ الدين وميزانُ الإيمان والإخلاص لربِّ العالمين، التي هي آكدُ الأعمال وأفضلُ الخصال؛ كانوا لما سواها من دينهم أضيعَ وله أرفضَ. والسبب الداعي لذلك أنَّهم اتَّبعوا شهواتِ أنفسهم وإراداتها، فصارت هممُهم منصرفةً إليها مقدِّمة لها على حقوق الله، فنشأ من ذلك التضييع لحقوقه والإقبال على شهواتِ أنفسهم مهما لاحتْ لهم حصَّلوها، وعلى أيِّ وجهٍ اتَّفقت تناولوها. {فسوف يَلۡقَوۡنَ غَيًّا}؛ أي: عذاباً مضاعفاً شديداً."
19,60,"ثم استثنى تعالى فقال: {إلاَّ مَن تابَ}: عن الشرك والبدع والمعاصي، فأقلع عنها، وندم عليها، وعزم عزماً جازماً أن لا يعاوِدَها، {وآمَنَ}: بالّله وملائكته وكتبه ورسله واليوم الآخر، {وعَمِلَ صَالِحاً}: وهو العمل الذي شرعه الله على ألسنةِ رسلِهِ إذا قصد به وجهه، {فأولئك}: الذين جمعوا بين التوبة والإيمان والعمل الصالح، {يدخُلون الجنَّة}: المشتملة على النعيم المقيم والعيش السليم وجوار الربِّ الكريم، {ولا يُظۡلَمون شيئاً}: من أعمالهم، بل يجِدونها كاملةً، موفَّرة أجورها، مضاعفاً عددها."
19,61,"ثم ذكر أنَّ الجنَّة التي وعدهم بدخولها ليست كسائر الجنات، وإنما هي {جَنَّاتِ عدنٍ}؛ أي: جنات إقامةٍ لا ظعن فيها ولا حِوَل ولا زوال، وذلك لسعتها وكثرة ما فيها من الخيرات والسرور والبهجة والحبور. {التي وَعَدَ الرحمن عباده بالغيب}؛ أي: التي وَعَدَها الرحمن، أضافها إلى اسمه الرحمن؛ لأنَّها فيها من الرحمة والإحسان ما لا عينٌ رأت ولا أذنٌ سمعت ولا خَطَرَ على قلب بشر، وسماها تعالى رَحْمَتَهُ، فقال:{وأمَّا الذين ابيضَّت وجوهُهم ففي رحمةِ الله هم فيها خالدونَ}. وأيضاً؛ ففي إضافتها إلى رحمته ما يدلُّ على استمرار سرورها، وأنَّها باقيةٌ ببقاء رحمتِهِ التي هي أثرُها وموجَبُها.
والعبادُ في هذه الآية المرادُ عبادُ إلهيَّته، الذين عَبَدوه والتزموا شرائِعَه، فصارت العبوديَّة وصفاً لهم؛ كقوله:{وعبادُ الرحمن}، ونحوه؛ بخلاف عباده المماليك فقط، الذين لم يعبُدوه؛ فهؤلاء وإنْ كانوا عبيداً لربوبيَّته لأنَّه خلقهم ورزقهم ودبَّرهم؛ فليسوا داخلين في عبيد إلهيَّته، العبوديَّة الاختيارية التي يُمْدَحُ صاحبها، وإنَّما عبوديَّتهم عبوديَّة اضطرارٍ لا مدح لهم فيها.
وقوله:{بالغيب}: يُحتمل أن تكون متعلِّقة بوعد الرحمن، فيكون المعنى على هذا: أنَّ الله وَعَدَهم إيَّاها وعداً غائباً لم يشاهِدوه، ولم يَرَوْه فآمنوا بها، وصدَّقوا غيبها، وسَعَوا لها سَعْيها مع أنَّهم لم يَرَوْها؛ فكيف لو رأوها؛ لكانوا أشدَّ لها طَلَباً وأعظم فيها رغبةً وأكثر لها سعياً، ويكون في هذا مدحٌ لهم بإيمانهم بالغيبِ، الذي هو الإيمان النافع.
ويُحتمل أن تكونَ متعلِّقة بعبادِهِ؛ أي: الذين عبدوه في حال غيبهم وعدم رؤيتهم إيَّاه؛ فهذه عبادتُهم ولم يروه؛ فلو رأوه؛ لكانوا أشدَّ له عبادةً وأعظم إنابةً وأكثر حبًّا وأجلَّ شوقاً.
ويحتمل أيضاً أنَّ المعنى: هذه الجناتُ التي وَعَدَها الرحمن عبادَه من الأمورِ التي لا تدرِكُها الأوصاف ولا يعلمُها أحدٌ إلاَّ الله؛ ففيه من التشويق لها والوصف المجمل ما يهيجُ النفوسَ، ويزعِجُ الساكن إلى طلبها، فيكون هذا مثل قوله:{فلا تعلم نفسٌ ما أخۡفِيَ لهم من قُرَّةِ أعيُنٍ جزاءً بما كانوا يعملون}.
والمعاني كلُّها صحيحةٌ ثابتةٌ، ولكن الاحتمال الأوَّل أولى؛ بدليل قوله:{إنَّه كان وعدُهُ مأتِيًّا}: لا بدَّ من وقوعه؛ فإنَّه لا يُخْلِفُ الميعاد، وهو أصدق القائلين."
